file	env	algo	atomgraph	time	clashes	eval
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	21.77550220489502	12	-5.143572857145064
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	None	False	0	0	-0.19206194020470202
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.28281307220458984	0	-0.19207915269221315
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.27913594245910645	2	-0.19207963004447118
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.2798001766204834	1	-0.19208005100076136
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.33818626403808594	1	-0.19208056939502233
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.29424190521240234	1	-0.19207990488221113
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.27399182319641113	1	-0.19208064818084725
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.2799570560455322	0	-0.19207917601147553
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.28226518630981445	0	-0.19207971474703964
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.3134021759033203	2	-0.19207873855788343
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	swarm_optimize	False	0.33366990089416504	1	-0.19208003799390805
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8389618396759033	0	-0.1920812110533944
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8256640434265137	1	-0.19208173637989853
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.9749140739440918	1	-0.19208086063063126
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8346960544586182	0	-0.19208191365998817
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8357081413269043	0	-0.19208096735657024
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.9370498657226562	1	-0.1920793912628069
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8306131362915039	1	-0.19208115240880969
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8488757610321045	0	-0.1920801696319961
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.9706780910491943	2	-0.1920801326121673
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	anneal_optimize	False	0.8352499008178711	0	-0.19207840432303075
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	10.996440887451172	3	-0.19207181215575697
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	17.055163145065308	1	-0.19207287306844237
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	20.694203853607178	1	-0.1920739714128078
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	7.237371921539307	5	-0.19206657532852345
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	6.3698530197143555	6	-0.19206852147248488
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	12.67595100402832	10	-0.19206490796318593
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	7.258352279663086	4	-0.19207134902384185
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	8.220351934432983	3	-0.19206521194733178
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	1.8922219276428223	7	-0.192060269877267
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	OverlapRotatron	scipy_optimize	False	12.815009832382202	4	-0.19206418640584133
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	None	False	0	0	6979168185.36194
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	genetic_optimize	False	NaN	NaN	NaN
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.404896020889282	44	394232701.48567396
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.624025106430054	60	396424133.0832705
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.711229085922241	91	724947962.0380656
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.466974973678589	50	552758730.173271
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.785959959030151	38	730702228.2055962
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.4830961227417	72	422320642.96805435
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.617256164550781	58	509399322.9412646
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.284363985061646	83	269671335.82003856
